time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.2683454692099809,0.7657111404438516,16.782532494822014,6.223038785645834,0.039572260334289844,0.0,-0.3696395279340078,0.47948625723035043,4.603366774794829,-0.17015095270875177,0.03406293864525042,0.0,440.68118704388536,439.4668307436656,440.01999352078394,438.1894055574104
2.760000000000002,-0.2911170995649392,0.7935394162211524,17.055850399556338,6.213012592044873,0.041657761459331866,0.0,-0.38958301710358406,0.4473573123456222,4.507572044138808,-0.1616219686651369,0.036113822897184386,0.0,393.61419009733703,393.8046509560308,390.4869116977301,391.2509034284393
2.820000000000002,-0.3153214160584147,0.8189434820386434,17.32826131185137,6.203609513422251,0.043500640582265326,0.0,-0.41741607341715486,0.39854041383647804,4.57246866903692,-0.14838228785150218,0.016814706048884114,0.0,446.2883882087471,444.71050490213287,444.7735847766358,445.83335996973204
2.880000000000002,-0.3413215111988361,0.8410646887746316,17.60667375987868,6.194168812464309,0.044762934340041305,0.0,-0.4493553555335759,0.3379117632202673,4.707323604597657,-0.18894550963731038,0.028371594163355763,0.0,468.2778520190757,469.17604490266865,468.0721071547679,464.8805247066266
2.940000000000002,-0.3690401105092239,0.8597935131845916,17.888119458252874,6.182651701388503,0.04623147194847288,0.0,-0.47473860722328437,0.2854302651267992,4.674247377813257,-0.19875594269349306,0.015249966512642911,0.0,417.1946922712517,416.04738604905657,414.7733189283539,413.871717847018
3.000000000000002,-0.39847368911713926,0.8748063358372113,18.171186352357136,6.170675078011737,0.0472483429762125,0.0,-0.5064641132738052,0.2138405842487351,4.7608342060113475,-0.20137343584485606,0.020143853987858677,0.0,453.6471584648098,454.0399123685438,454.57855493670695,454.3306736656739
3.0600000000000023,-0.42988012725802294,0.885167519819909,18.460406787422382,6.158589199890455,0.04817294271934092,0.0,-0.540510854866179,0.13032853131361705,4.879194884602268,-0.20154708898468005,0.003685272769332672,0.0,466.1385011697153,464.85031287160837,464.36552942321265,464.31404610109877
3.1200000000000023,-0.46310060828848837,0.8909078982474475,18.751635772511673,6.146739610866117,0.049188160719302765,0.0,-0.5669079295985558,0.06004349248770352,4.828514031139106,-0.19042798495300436,0.03514300401631229,0.0,410.09954876522175,412.8847228541948,411.75705749200426,412.69811608664673
3.1800000000000024,-0.4981421368620324,0.8916467177265575,19.044075368942416,6.13505273069549,0.052031296493920465,0.0,-0.6013836512541901,-0.03651008062318573,4.9188884107745,-0.2053197163085054,0.06462268696218809,0.0,456.343926829969,458.69249640275206,458.3797926449558,457.1585680739993
3.2400000000000024,-0.535258869523259,0.8865173979620637,19.340814105136054,6.1223413623202525,0.055743160156283444,0.0,-0.6361939178147658,-0.13560120346469678,4.971937570770292,-0.22995792614688534,0.055684807494517444,0.0,447.84294007574715,447.11796376425195,447.9803602358863,445.9273188261163
